
[00:00:00.000 --> 00:00:04.000]   [music]
[01:41:35.760 --> 01:41:39.680]   if you want to insert tables of contents if you want to insert section breaks if you want
[01:41:39.680 --> 01:41:43.840]   images to be to the left to the right to the middle you can do that the difference is that you can
[01:41:43.840 --> 01:41:49.360]   build this e-book not as just sort of uh okay that's interesting I can actually read this book on my
[01:41:49.360 --> 01:41:53.280]   Kindle and my iphone that doesn't really work that well but I can read that book and still have an
[01:41:53.280 --> 01:41:59.680]   experience you can take long text and turn them into real polish professional looking e-pub books
[01:41:59.680 --> 01:42:03.600]   that will look great on your Kindle it will look great on your iphone and it will look great even
[01:42:03.600 --> 01:42:09.120]   if you just format it that way and then open it and stanza and then save it into another e-book
[01:42:09.120 --> 01:42:14.160]   format now again this is version point one it is free but it is a version point one one of the
[01:42:14.160 --> 01:42:20.000]   things that I'm hoping that point one point one uh offers is uh rtf format because when you're
[01:42:20.000 --> 01:42:26.560]   using uh ocr applications the easiest program to use the easiest format to use to retain
[01:42:26.560 --> 01:42:32.000]   interesting formatting like italics and and differences and font sizes is rtf the way to use it for
[01:42:32.000 --> 01:42:36.560]   now is to export it as html and you'll get uh and you'll get close to what you what you want
[01:42:36.560 --> 01:42:41.840]   finally uh but the idea is that once again you can produce a very very slick e-book that has
[01:42:41.840 --> 01:42:45.920]   just about every feature that you would have if you purchase this through the app store or if you
[01:42:45.920 --> 01:42:50.560]   purchase this through the Kindle book store and then you just put it on your phone and then it just
[01:42:50.560 --> 01:42:55.040]   becomes an e-pub format file and your phone rate that or do you what do you use to read it on the
[01:42:55.040 --> 01:43:01.920]   phone uh stanza is is one of the stanza uses e-pub not only that but it's such a simple
[01:43:01.920 --> 01:43:06.160]   flexible format that if you're using an application that converts books to other formats
[01:43:06.160 --> 01:43:10.800]   it will be able to take all the formatting and every single thing that all the features of this
[01:43:10.800 --> 01:43:16.240]   e-pub book that you created in sigil and transmogrified interest destination for instance stanza will
[01:43:16.240 --> 01:43:22.960]   also transmogrify e-pub books into Kindle book format so it's so not so as when I convert a book
[01:43:23.680 --> 01:43:30.400]   using using e-pub I did my first one with sigil yesterday and so what you do is you wind I wind
[01:43:30.400 --> 01:43:35.440]   up burning two copies of it in an e-pub format which is the which is probably going to be the most
[01:43:35.440 --> 01:43:39.360]   universal format no matter what device that you hold in your hand that has a screen and a touch
[01:43:39.360 --> 01:43:43.680]   and a touch screen will probably be able to read an e-pub e-pub book and that's probably the format
[01:43:43.680 --> 01:43:47.840]   you're going to want but then when I want to actually also be able to read it on my Kindle I'll
[01:43:47.840 --> 01:43:52.960]   use stanza to convert it into a Kindle book and then the Kindle book will have all the formatting all
[01:43:52.960 --> 01:43:58.080]   the fancy fonts everything that I put into the original e-pub format I expect really great things
[01:43:58.080 --> 01:44:02.720]   out of sigil the version point one is again not of not filled with every feature that I would want
[01:44:02.720 --> 01:44:08.240]   but it has those core 75 percent of the list of features that you would want in an e-pub form
[01:44:08.240 --> 01:44:14.800]   e-pub editor and the fact the matter is it's the first really good solution that's out there and
[01:44:14.800 --> 01:44:18.800]   again I can't wait till I hope they keep building upon this I hope they keep improving it and I
[01:44:18.800 --> 01:44:23.760]   hope it becomes sort of like the the CD ripper that we have for music that will sigil will be the
[01:44:23.760 --> 01:44:27.680]   thing we use to take documents we have on our desktop and prepare them for electronic publishing
[01:44:27.680 --> 01:44:31.600]   can you see it publishing your own books this way oh absolutely as a matter of fact that's
[01:44:31.600 --> 01:44:35.760]   something that I I'm probably going to be doing sometime in the next two or three months I have a
[01:44:35.760 --> 01:44:42.080]   collection of short fiction that I'm using as my text as my test bed on how can I publish this how
[01:44:42.080 --> 01:44:47.200]   can I make this look good for the reader also how can I make money off of this as opposed to simply
[01:44:47.200 --> 01:44:55.280]   giving everything away and that is I'm almost certain that by 2010 I will be still publishing
[01:44:55.280 --> 01:45:00.560]   most of my textbooks through traditional publishers but for those projects where I don't want to have
[01:45:00.560 --> 01:45:04.800]   to spend two months convincing somebody that a collection of fiction by Andy Nocko is something
[01:45:04.800 --> 01:45:08.000]   that you should be putting tens of thousands of dollars into Mr. Publisher because we will make
[01:45:08.000 --> 01:45:12.480]   a profit off of it I promise please please make me think that I'll sell enough these to cover your
[01:45:12.480 --> 01:45:17.200]   costs but again for those interesting little ideas I just want to put it up there and even if I just
[01:45:17.200 --> 01:45:21.840]   sell if I sell 80 books that's great if I sell a thousand books even better but that's where
[01:45:21.840 --> 01:45:25.440]   publishing is going and so yes you will be seeing me publishing books and I think sigil is going to
[01:45:25.440 --> 01:45:30.000]   be probably part almost certainly going to be part of my workflow when I start selling the stuff
[01:45:30.000 --> 01:45:38.640]   I have to take a look at it that's cool very interesting it's sigil.co.google.com/gil.com/gil.com
[01:45:38.640 --> 01:45:44.480]   basically go to code.google.com look for sigil and it'll take you right to the download page
[01:45:44.480 --> 01:45:49.520]   and the other cool thing is that it's available for Mac and Windows so it really has the possibility
[01:45:49.520 --> 01:45:54.480]   to become one of those exactly one of those it's the program that people are going to rally behind
[01:45:54.480 --> 01:45:59.280]   and use because for now it's the only solution like this out there and the fact that we can
[01:45:59.280 --> 01:46:03.920]   contribute to one code base that makes a great tool that everybody can use could really be one
[01:46:03.920 --> 01:46:09.040]   of those five or six factors that the ePub format needs to become the standard for
[01:46:09.040 --> 01:46:13.840]   electronic publishing. Well thank you Andy. I'm a huge fan of ePub. Yeah yeah no that's exciting
[01:46:13.840 --> 01:46:19.760]   that's really exciting. I'll look into the future. Ladies and gentlemen we have concluded this
[01:46:19.760 --> 01:46:25.200]   episode of Mac Break Weekly. I thank our friend Andy Inaco. He is at the Chicago Sun Times.
[01:46:25.840 --> 01:46:32.720]   Also his own website is cwob.com somebody in the chair and said I went to cwop.com
[01:46:32.720 --> 01:46:38.320]   and it's it's there's nothing there it's for sale. No it's B as in as in somebody's in the
[01:46:38.320 --> 01:46:46.800]   chair B as in television. C w o B because the celestial waste of bandwidth.
[01:46:46.800 --> 01:46:53.360]   I stand by that title. Yes yes you can't go wrong with a celestial waste of bandwidth.
[01:46:53.360 --> 01:46:56.720]   If you go to pixelcore.com you'll find Alex Lindsey's wonderful
[01:46:56.720 --> 01:47:05.200]   Guild of 3D and 2D Artisans graphic designers and more and pixelcore.tv is the place to go for
[01:47:05.200 --> 01:47:11.280]   us podcasts. We have a ton of new Mac Break studios coming out that are all based on the new Final Cut
[01:47:11.280 --> 01:47:15.520]   Studio. So gosh I got to watch that. Yeah yeah so we're talking about all the new features we brought
[01:47:15.520 --> 01:47:20.640]   in the guys who have been building the training for it and and been working with it you know deeply
[01:47:20.640 --> 01:47:26.000]   and so they're really really really great stuff. So definitely check that out. I think the first
[01:47:26.000 --> 01:47:30.640]   one comes out this week. Very good and of course you can watch this show we produce at live at 2 p.m.
[01:47:30.640 --> 01:47:38.880]   Eastern every Tuesday on live.twit.tv or just listen in the iTunes store you could subscribe. In fact we've
[01:47:38.880 --> 01:47:42.800]   got the twit.tv artist page. I don't know if people know about that but if you go to iTunes click
[01:47:42.800 --> 01:47:47.760]   iTunes store then click podcast and look down on the left there's you know kind of featured
[01:47:47.760 --> 01:47:54.000]   providers and we're one of them twit.tv and there's a whole bunch I think we got 15 or 16 shows now
[01:47:54.000 --> 01:47:58.800]   including our newest this week in Google is also in there. So just you'll find it you can press the
[01:47:58.800 --> 01:48:03.040]   subscribe button it costs you nothing despite the fact that it's in the store and the word
[01:48:03.040 --> 01:48:09.120]   subscribe is there it is try to be crazy absolutely free it just means that you'll get it automatically
