
[00:00:00.000 --> 00:00:01.180]   (upbeat music)
[02:02:50.060 --> 02:02:51.060]   They were doing it.
[02:02:51.060 --> 02:02:52.060]   They were doing it.
[02:02:52.060 --> 02:02:53.060]   They were doing it.
[02:02:53.060 --> 02:02:54.060]   They were doing it.
[02:02:54.060 --> 02:02:55.060]   They were doing it.
[02:02:55.060 --> 02:02:56.060]   They were doing it.
[02:02:56.060 --> 02:02:57.060]   They were doing it.
[02:02:57.060 --> 02:02:58.060]   They were doing it.
[02:02:58.060 --> 02:02:59.060]   They were doing it.
[02:02:59.060 --> 02:03:00.060]   They were doing it.
[02:03:00.060 --> 02:03:01.060]   They were doing it.
[02:03:01.060 --> 02:03:02.060]   They were doing it.
[02:03:02.060 --> 02:03:03.060]   They were doing it.
[02:03:03.060 --> 02:03:04.060]   They were doing it.
[02:03:04.060 --> 02:03:05.060]   They were doing it.
[02:03:05.060 --> 02:03:06.060]   They were doing it.
[02:03:06.060 --> 02:03:07.060]   They were doing it.
[02:03:07.060 --> 02:03:08.060]   They were doing it.
[02:03:08.060 --> 02:03:09.060]   They were doing it.
[02:03:09.060 --> 02:03:10.060]   They were doing it.
[02:03:10.060 --> 02:03:11.060]   They were doing it.
[02:03:11.060 --> 02:03:12.060]   They were doing it.
[02:03:12.060 --> 02:03:13.060]   They were doing it.
[02:03:13.060 --> 02:03:14.060]   They were doing it.
[02:03:14.060 --> 02:03:15.060]   They were doing it.
[02:03:15.060 --> 02:03:16.060]   They were doing it.
[02:03:16.060 --> 02:03:17.060]   They were doing it.
[02:03:17.060 --> 02:03:18.060]   They were doing it.
[02:03:18.060 --> 02:03:19.060]   They were doing it.
[02:03:19.060 --> 02:03:20.060]   They were doing it.
[02:03:20.060 --> 02:03:21.060]   They were doing it.
[02:03:21.060 --> 02:03:22.060]   They were doing it.
[02:03:22.060 --> 02:03:23.060]   They were doing it.
[02:03:23.060 --> 02:03:24.060]   They were doing it.
[02:03:24.060 --> 02:03:25.060]   They were doing it.
[02:03:25.060 --> 02:03:26.060]   They were doing it.
[02:03:26.060 --> 02:03:27.060]   They were doing it.
[02:03:27.060 --> 02:03:28.060]   They were doing it.
[02:03:28.060 --> 02:03:29.060]   They were doing it.
[02:03:29.060 --> 02:03:30.060]   They were doing it.
[02:03:30.060 --> 02:03:31.060]   They were doing it.
[02:03:31.060 --> 02:03:32.060]   They were doing it.
[02:03:32.060 --> 02:03:33.060]   They were doing it.
[02:03:33.060 --> 02:03:34.060]   They were doing it.
[02:03:34.060 --> 02:03:35.060]   They were doing it.
[02:03:35.060 --> 02:03:36.060]   They were doing it.
[02:03:36.060 --> 02:03:37.060]   They were doing it.
[02:03:37.060 --> 02:03:38.060]   They were doing it.
[02:03:38.060 --> 02:03:39.060]   They were doing it.
[02:03:39.060 --> 02:03:40.060]   They were doing it.
[02:03:40.060 --> 02:03:41.060]   They were doing it.
[02:03:41.060 --> 02:03:42.060]   They were doing it.
[02:03:42.060 --> 02:03:43.060]   They were doing it.
[02:03:43.060 --> 02:03:44.060]   They were doing it.
[02:03:44.060 --> 02:03:45.060]   They were doing it.
[02:03:45.060 --> 02:03:46.060]   They were doing it.
[02:03:46.060 --> 02:03:47.060]   They were doing it.
[02:03:47.060 --> 02:03:48.060]   They were doing it.
[02:03:48.060 --> 02:03:49.060]   They were doing it.
[02:03:49.060 --> 02:03:50.060]   They were doing it.
[02:03:50.060 --> 02:03:51.060]   They were doing it.
[02:03:51.060 --> 02:03:52.060]   They were doing it.
[02:03:52.060 --> 02:03:53.060]   They were doing it.
[02:03:53.060 --> 02:03:54.060]   They were doing it.
[02:03:54.060 --> 02:03:55.060]   They were doing it.
[02:03:55.060 --> 02:03:56.060]   They were doing it.
[02:03:56.060 --> 02:03:57.060]   They were doing it.
[02:03:57.060 --> 02:03:58.060]   They were doing it.
[02:03:58.060 --> 02:03:59.060]   They were doing it.
[02:03:59.060 --> 02:04:00.060]   They were doing it.
[02:04:00.060 --> 02:04:01.060]   They were doing it.
[02:04:01.060 --> 02:04:02.060]   They were doing it.
[02:04:02.060 --> 02:04:03.060]   They were doing it.
[02:04:03.060 --> 02:04:04.060]   They were doing it.
[02:04:04.060 --> 02:04:05.060]   They were doing it.
[02:04:05.060 --> 02:04:06.060]   They were doing it.
[02:04:06.060 --> 02:04:07.060]   They were doing it.
[02:04:07.060 --> 02:04:08.060]   They were doing it.
[02:04:08.060 --> 02:04:09.060]   They were doing it.
[02:04:09.060 --> 02:04:10.060]   They were doing it.
[02:04:10.060 --> 02:04:11.060]   They were doing it.
[02:04:11.060 --> 02:04:12.060]   They were doing it.
[02:04:12.060 --> 02:04:13.060]   They were doing it.
[02:04:13.060 --> 02:04:14.060]   They were doing it.
[02:04:14.060 --> 02:04:15.060]   They were doing it.
[02:04:15.060 --> 02:04:16.060]   They were doing it.
[02:04:16.060 --> 02:04:17.060]   They were doing it.
[02:04:17.060 --> 02:04:18.060]   They were doing it.
[02:04:18.060 --> 02:04:19.060]   They were doing it.
[02:04:19.060 --> 02:04:20.060]   They were doing it.
[02:04:20.060 --> 02:04:21.060]   They were doing it.
[02:04:21.060 --> 02:04:22.060]   They were doing it.
[02:04:22.060 --> 02:04:23.060]   They were doing it.
[02:04:23.060 --> 02:04:24.060]   They were doing it.
[02:04:24.060 --> 02:04:25.060]   They were doing it.
[02:04:25.060 --> 02:04:26.060]   They were doing it.
[02:04:26.060 --> 02:04:27.060]   They were doing it.
[02:04:27.060 --> 02:04:28.060]   They were doing it.
[02:04:28.060 --> 02:04:29.060]   They were doing it.
[02:04:29.060 --> 02:04:30.060]   They were doing it.
[02:04:30.060 --> 02:04:31.060]   They were doing it.
[02:04:31.060 --> 02:04:32.060]   They were doing it.
[02:04:32.060 --> 02:04:33.060]   They were doing it.
[02:04:33.060 --> 02:04:34.060]   They were doing it.
[02:04:34.060 --> 02:04:35.060]   They were doing it.
[02:04:35.060 --> 02:04:36.060]   They were doing it.
[02:04:36.060 --> 02:04:37.060]   They were doing it.
[02:04:37.060 --> 02:04:38.060]   They were doing it.
[02:04:38.060 --> 02:04:39.060]   They were doing it.
[02:04:39.060 --> 02:04:40.060]   They were doing it.
[02:04:40.060 --> 02:04:41.060]   They were doing it.
[02:04:41.060 --> 02:04:42.060]   They were doing it.
[02:04:42.060 --> 02:04:43.060]   They were doing it.
[02:04:43.060 --> 02:04:44.060]   They were doing it.
[02:04:44.060 --> 02:04:45.060]   They were doing it.
[02:04:45.060 --> 02:04:46.060]   They were doing it.
[02:04:46.060 --> 02:04:47.060]   They were doing it.
[02:04:47.060 --> 02:04:48.060]   They were doing it.
[02:04:48.060 --> 02:04:49.060]   They were doing it.
[02:04:49.060 --> 02:04:50.060]   They were doing it.
[02:04:50.060 --> 02:04:51.060]   They were doing it.
[02:04:51.060 --> 02:04:52.060]   They were doing it.
[02:04:52.060 --> 02:04:53.060]   They were doing it.
[02:04:53.060 --> 02:04:54.060]   They were doing it.
[02:04:54.060 --> 02:04:55.060]   They were doing it.
[02:04:55.060 --> 02:04:56.060]   They were doing it.
[02:04:56.060 --> 02:04:57.060]   They were doing it.
[02:04:57.060 --> 02:04:58.060]   They were doing it.
[02:04:58.060 --> 02:04:59.060]   They were doing it.
[02:04:59.060 --> 02:05:00.060]   They were doing it.
[02:05:00.060 --> 02:05:01.060]   They were doing it.
[02:05:01.060 --> 02:05:02.060]   They were doing it.
[02:05:02.060 --> 02:05:03.060]   They were doing it.
[02:05:03.060 --> 02:05:04.060]   They were doing it.
[02:05:04.060 --> 02:05:05.060]   They were doing it.
[02:05:05.060 --> 02:05:06.060]   They were doing it.
[02:05:06.060 --> 02:05:07.060]   They were doing it.
[02:05:07.060 --> 02:05:08.060]   They were doing it.
[02:05:08.060 --> 02:05:09.060]   They were doing it.
[02:05:09.060 --> 02:05:10.060]   They were doing it.
[02:05:10.060 --> 02:05:11.060]   They were doing it.
[02:05:11.060 --> 02:05:12.060]   They were doing it.
[02:05:12.060 --> 02:05:13.060]   They were doing it.
[02:05:13.060 --> 02:05:14.060]   They were doing it.
[02:05:14.060 --> 02:05:15.060]   They were doing it.
[02:05:15.060 --> 02:05:16.060]   They were doing it.
[02:05:16.060 --> 02:05:17.060]   They were doing it.
[02:05:17.060 --> 02:05:18.060]   They were doing it.
[02:05:18.060 --> 02:05:19.060]   They were doing it.
[02:05:19.060 --> 02:05:20.060]   They were doing it.
[02:05:20.060 --> 02:05:21.060]   They were doing it.
[02:05:21.060 --> 02:05:22.060]   They were doing it.
[02:05:22.060 --> 02:05:23.060]   They were doing it.
[02:05:23.060 --> 02:05:24.060]   They were doing it.
[02:05:24.060 --> 02:05:25.060]   They were doing it.
[02:05:25.060 --> 02:05:26.060]   They were doing it.
[02:05:26.060 --> 02:05:27.060]   They were doing it.
[02:05:27.060 --> 02:05:28.060]   They were doing it.
[02:05:28.060 --> 02:05:29.060]   They were doing it.
[02:05:29.060 --> 02:05:30.060]   They were doing it.
[02:05:30.060 --> 02:05:31.060]   They were doing it.
[02:05:31.060 --> 02:05:32.060]   They were doing it.
[02:05:32.060 --> 02:05:33.060]   They were doing it.
[02:05:33.060 --> 02:05:34.060]   They were doing it.
[02:05:34.060 --> 02:05:35.060]   They were doing it.
[02:05:35.060 --> 02:05:36.060]   They were doing it.
[02:05:36.060 --> 02:05:37.060]   They were doing it.
[02:05:37.060 --> 02:05:38.060]   They were doing it.
[02:05:38.060 --> 02:05:39.060]   They were doing it.
[02:05:39.060 --> 02:05:40.060]   They were doing it.
[02:05:40.060 --> 02:05:41.060]   They were doing it.
[02:05:41.060 --> 02:05:42.060]   They were doing it.
[02:05:42.060 --> 02:05:43.060]   They were doing it.
[02:05:43.060 --> 02:05:44.060]   They were doing it.
[02:05:44.060 --> 02:05:45.060]   They were doing it.
[02:05:45.060 --> 02:05:46.060]   They were doing it.
[02:05:46.060 --> 02:05:47.060]   They were doing it.
[02:05:47.060 --> 02:05:48.060]   They were doing it.
[02:05:48.060 --> 02:05:49.060]   They were doing it.
[02:05:49.060 --> 02:05:50.060]   They were doing it.
[02:05:50.060 --> 02:05:51.060]   They were doing it.
[02:05:51.060 --> 02:05:52.060]   They were doing it.
[02:05:52.060 --> 02:05:53.060]   They were doing it.
[02:05:53.060 --> 02:05:54.060]   They were doing it.
[02:05:54.060 --> 02:05:55.060]   They were doing it.
[02:05:55.060 --> 02:05:56.060]   They were doing it.
[02:05:56.060 --> 02:05:57.060]   They were doing it.
[02:05:57.060 --> 02:05:58.060]   They were doing it.
[02:05:58.060 --> 02:05:59.060]   They were doing it.
[02:05:59.060 --> 02:06:00.060]   They were doing it.
[02:06:00.060 --> 02:06:01.060]   They were doing it.
[02:06:01.060 --> 02:06:02.060]   They were doing it.
[02:06:02.060 --> 02:06:03.060]   They were doing it.
[02:06:03.060 --> 02:06:04.060]   They were doing it.
[02:06:04.060 --> 02:06:05.060]   They were doing it.
[02:06:05.060 --> 02:06:06.060]   They were doing it.
[02:06:06.060 --> 02:06:07.060]   They were doing it.
[02:06:07.060 --> 02:06:08.060]   They were doing it.
[02:06:08.060 --> 02:06:09.060]   They were doing it.
[02:06:09.060 --> 02:06:10.060]   They were doing it.
[02:06:10.060 --> 02:06:11.060]   They were doing it.
[02:06:11.060 --> 02:06:12.060]   They were doing it.
[02:06:12.060 --> 02:06:13.060]   They were doing it.
[02:06:13.060 --> 02:06:14.060]   They were doing it.
[02:06:14.060 --> 02:06:15.060]   They were doing it.
[02:06:15.060 --> 02:06:16.060]   They were doing it.
[02:06:16.060 --> 02:06:17.060]   They were doing it.
[02:06:17.060 --> 02:06:18.060]   They were doing it.
[02:06:18.060 --> 02:06:19.060]   They were doing it.
[02:06:19.060 --> 02:06:20.060]   They were doing it.
[02:06:20.060 --> 02:06:21.060]   They were doing it.
[02:06:21.060 --> 02:06:22.060]   They were doing it.
[02:06:22.060 --> 02:06:23.060]   They were doing it.
[02:06:23.060 --> 02:06:24.060]   They were doing it.
[02:06:24.060 --> 02:06:25.060]   They were doing it.
[02:06:25.060 --> 02:06:26.060]   They were doing it.
[02:06:26.060 --> 02:06:27.060]   They were doing it.
[02:06:27.060 --> 02:06:28.060]   They were doing it.
[02:06:28.060 --> 02:06:29.060]   They were doing it.
[02:06:29.060 --> 02:06:30.060]   They were doing it.
[02:06:30.060 --> 02:06:31.060]   They were doing it.
[02:06:31.060 --> 02:06:32.060]   They were doing it.
[02:06:32.060 --> 02:06:33.060]   They were doing it.
[02:06:33.060 --> 02:06:34.060]   They were doing it.
[02:06:34.060 --> 02:06:35.060]   They were doing it.
[02:06:35.060 --> 02:06:36.060]   They were doing it.
[02:06:36.060 --> 02:06:37.060]   They were doing it.
[02:06:37.060 --> 02:06:38.060]   They were doing it.
[02:06:38.060 --> 02:06:39.060]   They were doing it.
[02:06:39.060 --> 02:06:40.060]   They were doing it.
[02:06:40.060 --> 02:06:41.060]   They were doing it.
[02:06:41.060 --> 02:06:42.060]   They were doing it.
[02:06:42.060 --> 02:06:43.060]   They were doing it.
[02:06:43.060 --> 02:06:44.060]   They were doing it.
[02:06:44.060 --> 02:06:45.060]   They were doing it.
[02:06:45.060 --> 02:06:46.060]   They were doing it.
[02:06:46.060 --> 02:06:47.060]   They were doing it.
[02:06:47.060 --> 02:06:48.060]   They were doing it.
[02:06:48.060 --> 02:06:49.060]   They were doing it.
[02:06:49.060 --> 02:06:50.060]   They were doing it.
[02:06:50.060 --> 02:06:51.060]   They were doing it.
[02:06:51.060 --> 02:06:52.060]   They were doing it.
[02:06:52.060 --> 02:06:53.060]   They were doing it.
[02:06:53.060 --> 02:06:54.060]   They were doing it.
[02:06:54.060 --> 02:06:55.060]   They were doing it.
[02:06:55.060 --> 02:06:56.060]   They were doing it.
[02:06:56.060 --> 02:06:57.060]   They were doing it.
[02:06:57.060 --> 02:06:58.060]   They were doing it.
[02:06:58.060 --> 02:06:59.060]   They were doing it.
[02:06:59.060 --> 02:07:00.060]   They were doing it.
[02:07:00.060 --> 02:07:01.060]   They were doing it.
[02:07:01.060 --> 02:07:02.060]   They were doing it.
[02:07:02.060 --> 02:07:03.060]   They were doing it.
[02:07:03.060 --> 02:07:04.060]   They were doing it.
[02:07:04.060 --> 02:07:05.060]   They were doing it.
[02:07:05.060 --> 02:07:06.060]   They were doing it.
[02:07:06.060 --> 02:07:07.060]   They were doing it.
[02:07:07.060 --> 02:07:08.060]   They were doing it.
[02:07:08.060 --> 02:07:09.060]   They were doing it.
[02:07:09.060 --> 02:07:10.060]   They were doing it.
[02:07:10.060 --> 02:07:11.060]   They were doing it.
[02:07:11.060 --> 02:07:12.060]   They were doing it.
[02:07:12.060 --> 02:07:13.060]   They were doing it.
[02:07:13.060 --> 02:07:14.060]   They were doing it.
[02:07:14.060 --> 02:07:15.060]   They were doing it.
[02:07:15.060 --> 02:07:16.060]   They were doing it.
[02:07:16.060 --> 02:07:17.060]   They were doing it.
[02:07:17.060 --> 02:07:18.060]   They were doing it.
[02:07:18.060 --> 02:07:19.060]   They were doing it.
[02:07:19.060 --> 02:07:20.060]   They were doing it.
[02:07:20.060 --> 02:07:21.060]   They were doing it.
[02:07:21.060 --> 02:07:22.060]   They were doing it.
[02:07:22.060 --> 02:07:23.060]   They were doing it.
[02:07:23.060 --> 02:07:24.060]   They were doing it.
[02:07:24.060 --> 02:07:25.060]   They were doing it.
[02:07:25.060 --> 02:07:26.060]   They were doing it.
[02:07:26.060 --> 02:07:27.060]   They were doing it.
[02:07:27.060 --> 02:07:28.060]   They were doing it.
[02:07:28.060 --> 02:07:29.060]   They were doing it.
[02:07:29.060 --> 02:07:30.060]   They were doing it.
[02:07:30.060 --> 02:07:31.060]   They were doing it.
[02:07:31.060 --> 02:07:32.060]   They were doing it.
[02:07:32.060 --> 02:07:33.060]   They were doing it.
[02:07:33.060 --> 02:07:34.060]   They were doing it.
[02:07:34.060 --> 02:07:35.060]   They were doing it.
[02:07:35.060 --> 02:07:36.060]   They were doing it.
[02:07:36.060 --> 02:07:37.060]   They were doing it.
[02:07:37.060 --> 02:07:38.060]   They were doing it.
[02:07:38.060 --> 02:07:39.060]   They were doing it.
[02:07:39.060 --> 02:07:40.060]   They were doing it.
[02:07:40.060 --> 02:07:41.060]   They were doing it.
[02:07:41.060 --> 02:07:42.060]   They were doing it.
[02:07:42.060 --> 02:07:43.060]   They were doing it.
[02:07:43.060 --> 02:07:44.060]   They were doing it.
[02:07:44.060 --> 02:07:45.060]   They were doing it.
[02:07:45.060 --> 02:07:46.060]   They were doing it.
[02:07:46.060 --> 02:07:47.060]   They were doing it.
[02:07:47.060 --> 02:07:48.060]   They were doing it.
[02:07:48.060 --> 02:07:49.060]   They were doing it.
[02:07:49.060 --> 02:07:50.060]   They were doing it.
[02:07:50.060 --> 02:07:51.060]   They were doing it.
[02:07:51.060 --> 02:07:52.060]   They were doing it.
[02:07:52.060 --> 02:07:53.060]   They were doing it.
[02:07:53.060 --> 02:07:54.060]   They were doing it.
[02:07:54.060 --> 02:07:55.060]   They were doing it.
[02:07:55.060 --> 02:07:56.060]   They were doing it.
[02:07:56.060 --> 02:07:57.060]   They were doing it.
[02:07:57.060 --> 02:07:58.060]   They were doing it.
[02:07:58.060 --> 02:07:59.060]   They were doing it.
[02:07:59.060 --> 02:08:00.060]   They were doing it.
[02:08:00.060 --> 02:08:01.060]   They were doing it.
[02:08:01.060 --> 02:08:02.060]   They were doing it.
[02:08:02.060 --> 02:08:03.060]   They were doing it.
[02:08:03.060 --> 02:08:04.060]   They were doing it.
[02:08:04.060 --> 02:08:05.060]   They were doing it.
[02:08:05.060 --> 02:08:06.060]   They were doing it.
[02:08:06.060 --> 02:08:07.060]   They were doing it.
[02:08:07.060 --> 02:08:08.060]   They were doing it.
[02:08:08.060 --> 02:08:09.060]   They were doing it.
[02:08:09.060 --> 02:08:10.060]   They were doing it.
[02:08:10.060 --> 02:08:11.060]   They were doing it.
[02:08:11.060 --> 02:08:12.060]   They were doing it.
[02:08:12.060 --> 02:08:13.060]   They were doing it.
[02:08:13.060 --> 02:08:14.060]   They were doing it.
[02:08:14.060 --> 02:08:15.060]   They were doing it.
[02:08:15.060 --> 02:08:16.060]   They were doing it.
[02:08:16.060 --> 02:08:17.060]   They were doing it.
[02:08:17.060 --> 02:08:18.060]   They were doing it.
[02:08:18.060 --> 02:08:19.060]   They were doing it.
[02:08:19.060 --> 02:08:20.060]   They were doing it.
[02:08:20.060 --> 02:08:21.060]   They were doing it.
[02:08:21.060 --> 02:08:22.060]   They were doing it.
[02:08:22.060 --> 02:08:23.060]   They were doing it.
[02:08:23.060 --> 02:08:24.060]   They were doing it.
[02:08:24.060 --> 02:08:25.060]   They were doing it.
[02:08:25.060 --> 02:08:26.060]   They were doing it.
